experiment, date, instrument, operator, firmware, software, block_cycles, run_minutes, edit_delay, bg_median.465-510, bg_median.533-580, plateau_median.465-510, plateau_median.533-580, heat_rate, cool_rate, overshoot, settling, transition.95→60 °C, transition.60→72 °C, transition.72→95 °C, transition.72→40 °C, hold_temp.mean, hold_temp.sd, hold_temp.n, lamp_ref.465-510, lamp_ref.533-580, lamp_drift.465-510, lamp_drift.533-580, exposure.465-510, exposure.533-580, chan_switch, cycle_sd, invalid_acq.bad, invalid_acq.n, templog_late.bad, templog_late.n, pc_amplitude.35S | DEMO-CRM, pc_amplitude.T-NOS | DEMO-CRM, pc_amplitude.HMG | DEMO-CRM, pc_cq.35S | DEMO-CRM, pc_cq.T-NOS | DEMO-CRM, pc_cq.HMG | DEMO-CRM, pc_batch.35S | DEMO-CRM, pc_batch.T-NOS | DEMO-CRM, pc_batch.HMG | DEMO-CRM, ntc_rate.bad, ntc_rate.n, action_rate.bad, action_rate.n, late_rate.bad, late_rate.n, call_disagree.bad, call_disagree.n, rep_sd, rowcol, manual_rate.bad, manual_rate.n, copied.count, findings.count
DEMO_LC1_HIST_0095, 2025-05-03 17:30, LC · LC-DEMO-01, operator-96fc0cae, HTC_VER_10, LCS480 1.5.1.62, , 97.61449199343201, -0.3467215228413443, 1768.1670093123578, 1341.3560003125674, 2325.9290744887758, 1007.5400457217247, 4.86012, 2.2967400000000002, 5.33, 4.95, 15.401060074452385, 2.4149455458397138, 4.957504479951599, 16.854465474657513, -0.4884306119432262, 0.037466394465680036, 45, 7041, 20942, 0.4475344070988773, -2.1084668666148425, 248, 116, 1042, 35.390261184640536, 0, 90, 28, 12624, 1624.462055495939, 1507.6910774241487, 1524.691337321181, 32.337146182682396, 30.61512359656395, 23.08095581814466, extracted 2023-11-20, extracted 2023-11-20, extracted 2023-11-20, 0, 6, 0, 12, 0, 24, 0, 8, 0.25143942703462674, 0.8648762573470429, 0, 60, 1, 91
DEMO_LC1_HIST_0096, 2025-05-10 12:30, LC · LC-DEMO-01, operator-96fc0cae, HTC_VER_10, LCS480 1.5.1.62, , 97.52684656227754, -1.2001624724565225, 1778.9688500090676, 965.5449469766322, 2368.589146610697, 1486.2136079034299, 4.86618, 2.2361400000000002, 5.2700000000000005, 4.95, 15.422699215729887, 2.4197977117092986, 4.954852409135625, 17.032121609118988, -0.4994622946743066, 0.03682283091059501, 45, 7058, 20746, 0.7813961490130932, -3.3372587053663065, 253, 146, 1043, 32.560519512937525, 0, 90, 34, 12628, 1327.3430724243601, 1544.9030602789735, 1602.8038493885667, 32.519512864622904, 31.017256803248227, 22.820311368670733, extracted 2023-11-20, extracted 2023-11-20, extracted 2023-11-20, 0, 6, 1, 12, 0, 24, 2, 14, 0.11873533929430319, 0.29645937198668065, 0, 60, 0, 78
DEMO_LC1_HIST_0097, 2025-05-17 12:30, LC · LC-DEMO-01, operator-96fc0cae, HTC_VER_10, LCS480 1.5.1.62, , 97.48162253357008, 0.2665627263039119, 1764.2541619727713, 1126.6302897934168, 2547.938827275497, 1138.4945527713517, 4.80558, 2.2967400000000002, 5.26, 4.54, 15.46838110725951, 2.418388232837363, 4.966755481877296, 16.925571281259835, -0.3830175358866605, 0.033110414290440475, 45, 7079, 20822, 0.49371353238501237, -4.433954207168731, 218, 135, 1047, 34.458542305909646, 0, 90, 22, 12669, 1572.8725197166161, 1425.5064378032907, 1498.0865802668905, 32.8020784250474, 31.544152388480782, 23.148886962695013, extracted 2023-11-20, extracted 2023-11-20, extracted 2023-11-20, 0, 6, 0, 12, 0, 24, 16, 22, 0.19713402142341754, 0.3929714629208086, 0, 60, 0, 82
DEMO_LC1_HIST_0098, 2025-05-19 14:30, LC · LC-DEMO-01, operator-96fc0cae, HTC_VER_10, LCS480 1.5.1.62, , 97.50443044661837, -0.6777192998968801, 1484.232330003588, 2017.9864049258135, 3041.566379747306, 1171.6453088527555, 4.77528, 2.3028, 5.28, 4.54, 15.369480594097633, 2.4140526390165555, 4.959824139684919, 16.74571234844497, -0.41044968412932653, 0.028534013925312227, 45, 7083, 20993, 0.31234588271900965, -2.9897315879502186, 245, 100, 1046, 26.945907825962525, 0, 90, 25, 12623, 1636.138471008897, 1538.535807558982, 1385.4398764288444, 33.318042705647095, 30.849152703986658, 23.537532963929145, extracted 2023-11-20, extracted 2023-11-20, extracted 2023-11-20, 0, 6, 0, 12, 0, 24, 4, 16, 0.2456654248208115, 0.5254103541922374, 0, 60, 1, 101
DEMO_LC1_HIST_0099, 2025-05-20 14:30, LC · LC-DEMO-01, operator-96fc0cae, HTC_VER_10, LCS480 1.5.1.62, , 97.58221888496524, 0.04193789340165738, 1881.304560333731, 1351.104191708363, 2617.7808313771675, 1388.0205098655326, 4.751040000000001, 2.32098, 5.22, 4.54, 15.413397058168611, 2.417478978733845, 4.94738456361901, 16.858929112731822, -0.4045151712275743, 0.032884871788081534, 45, 7043, 20800, 0.4057376141192287, -2.8031628127105206, 224, 153, 1045, 28.665736033544704, 0, 90, 27, 12623, 1586.3325159320143, 1471.6410531926801, 1391.3796594032322, 32.36866319664355, 30.70427271328469, 23.77395894631209, extracted 2023-11-20, extracted 2023-11-20, extracted 2023-11-20, 0, 6, 0, 12, 0, 24, 2, 16, 0.25374006331520144, 0.5065304282669625, 0, 60, 0, 108
DEMO_LC1_HIST_0100, 2025-05-20 14:30, LC · LC-DEMO-01, operator-81023fd5, HTC_VER_10, LCS480 1.5.1.62, , 97.54418314691112, -0.17277492919528198, 1685.5906499007965, 1595.553909547794, 2817.4702210967403, 952.2782984698808, 4.751040000000001, 2.35734, 5.3500000000000005, 4.95, 15.465110142036291, 2.4109763908450326, 4.950610593450641, 16.7766925473543, -0.3911359071092864, 0.03921436943128767, 45, 7091, 20896, 0.5481387064039085, -2.471281395117861, 222, 96, 1049, 37.50118918738677, 1, 90, 29, 12666, 1444.0409573215684, 1472.643911585187, 1768.3855268822917, 32.45829221791253, 31.240546565463394, 23.146333343710157, extracted 2023-11-20, extracted 2023-11-20, extracted 2023-11-20, 0, 6, 0, 12, 0, 24, 2, 12, 0.11836743281424861, 0.39279195771142816, 1, 60, 1, 108
DEMO_LC1_HIST_0101, 2025-05-21 12:30, LC · LC-DEMO-01, operator-96fc0cae, HTC_VER_10, LCS480 1.5.1.62, , 97.5290753566441, 1.7972270776242139, 1620.0678735263448, 1473.0711025309229, 2428.386333523324, 569.654393332983, 4.76316, 2.24826, 5.28, 4.54, 15.458146849318045, 2.4119407445845944, 4.968758099834167, 16.85352029135191, -0.4047081901944086, 0.03312660776214246, 45, 7050, 20383, 0.5056146212294204, -3.9109655873059044, 215, 125, 1048, 36.27380859536474, 1, 90, 21, 12628, 1587.5675449354392, 1590.3132908184805, 1576.0468243611492, 32.85174408819172, 31.390638523774705, 23.32548455501503, extracted 2023-11-20, extracted 2023-11-20, extracted 2023-11-20, 0, 6, 1, 12, 0, 24, 1, 14, 0.14796213572488623, 0.2977788151777765, 0, 60, 0, 87
DEMO_LC1_HIST_0102, 2025-05-26 17:30, LC · LC-DEMO-01, operator-81023fd5, HTC_VER_10, LCS480 1.5.1.62, , 97.59652094894031, 0.1293819976982135, 1780.9922007410573, 1478.2870208496115, 3075.4926732953186, 1187.6096739298619, 4.79952, 2.3028, 5.18, 4.54, 15.413830452409265, 2.419800343808702, 4.972208775373416, 16.854644349394338, -0.4200817391740733, 0.037831179058504034, 45, 7081, 20602, 0.5170744936899886, -2.378988301654663, 223, 102, 1043, 31.35146241361715, 0, 90, 23, 12648, 1690.3081266239565, 1526.3711220368668, 1332.1290840105667, 32.99498311736227, 30.852769129764457, 23.29610607772277, extracted 2023-11-20, extracted 2023-11-20, extracted 2023-11-20, 0, 6, 0, 12, 0, 24, 2, 14, 0.28676368322054574, 0.6762368671803279, 0, 60, 0, 102
DEMO_LC1_HIST_0103, 2025-05-28 14:30, LC · LC-DEMO-01, operator-81023fd5, HTC_VER_10, LCS480 1.5.1.62, , 97.52626782062484, -0.5952622229734919, 1769.925963183929, 1216.6218882569042, 2712.0284238693007, 1241.0902201835493, 4.78134, 2.3149200000000003, 5.19, 4.54, 15.398752161702172, 2.4270804865448596, 4.962984857165355, 16.71603304447279, -0.41019325531595313, 0.024018801775540027, 45, 7059, 20723, 0.6236008303952533, -2.7065536361215856, 221, 123, 1042, 40.654648879817245, 0, 90, 24, 12624, 1346.0293056370817, 1519.9975914468152, 1394.9123317148867, 32.62319769319071, 30.919204290300442, 23.36095950897024, extracted 2023-11-20, extracted 2023-11-20, extracted 2023-11-20, 0, 6, 0, 12, 0, 24, 0, 8, 0.4065449537095464, 0.8962716235472289, 0, 60, 0, 91
DEMO_LC1_HIST_0104, 2025-06-01 11:30, LC · LC-DEMO-01, operator-81023fd5, HTC_VER_10, LCS480 1.5.1.62, , 97.60046422016758, -0.9738466877867313, 1534.298517911605, 1199.4973132142504, 2599.855399241343, 1079.6886084590665, 4.74498, 2.2967400000000002, 5.25, 4.54, 15.450955383242906, 2.4158717752049057, 4.9500577882438765, 17.047144767505646, -0.39885001379218826, 0.028526370488976455, 45, 7091, 20818, 0.6188280679420111, -3.740535852772967, 250, 144, 1047, 54.53499350430435, 0, 90, 29, 12623, 1459.4263215717092, 1642.066990216007, 1602.7356068878062, 33.572839452557616, 31.410084387258493, 22.964098350740073, extracted 2023-11-20, extracted 2023-11-20, extracted 2023-11-20, 0, 6, 1, 12, 0, 24, 4, 16, 0.3649057963800592, 0.49833447259950187, 0, 60, 0, 95
DEMO_LC1_HIST_0105, 2025-06-18 12:30, LC · LC-DEMO-01, operator-96fc0cae, HTC_VER_10, LCS480 1.5.1.62, , 97.5601166180389, -0.5027074338901241, 1614.6715847146977, 1638.1681200316557, 2556.850962799066, 1258.1111092279862, 4.7934600000000005, 2.3028, 5.24, 4.54, 15.474444792665771, 2.4117892767664983, 4.959799196802921, 17.051476007268526, -0.3999308851723059, 0.03142308627344989, 45, 7052, 20428, 0.351150114756694, -2.1511056371863506, 236, 138, 1044, 50.875760217148134, 0, 90, 22, 12624, 1367.6991110853874, 1471.2336483584681, 1285.400070050062, 33.13555672010407, 31.002930711358232, 22.937930820763082, extracted 2023-11-20, extracted 2023-11-20, extracted 2023-11-20, 0, 6, 2, 12, 0, 24, 3, 10, 0.15198126182996102, 0.5235026254700357, 0, 60, 0, 96
DEMO_LC1_HIST_0106, 2025-06-22 14:30, LC · LC-DEMO-01, operator-81023fd5, HTC_VER_10, LCS480 1.5.1.62, , 97.5672183725489, 0.2390776640471537, 1513.045052682539, 1582.4805313293143, 2281.376335936043, 1289.2071865095595, 4.74498, 2.2725, 5.28, 4.54, 15.485127254678456, 2.4092143108751047, 4.964270739778286, 17.30798173675182, -0.40950364832588687, 0.04278640329178585, 45, 7038, 20926, 0.510512908870623, -3.1167852254128734, 236, 135, 1050, 28.376393419486348, 1, 90, 20, 12624, 1513.0202768191646, 1596.7156142859392, 1377.985653132852, 32.86868747136246, 30.819873829717206, 23.191972565010886, extracted 2023-11-20, extracted 2023-11-20, extracted 2023-11-20, 0, 6, 0, 12, 0, 24, 0, 8, 0.32345598309347534, 0.869848756655598, 1, 60, 1, 90
DEMO_LC1_HIST_0107, 2025-06-24 11:30, LC · LC-DEMO-01, operator-81023fd5, HTC_VER_10, LCS480 1.5.1.62, , 97.54414384849585, 0.07581114681618813, 1744.12986817537, 1374.84619656058, 2557.288965071128, 1681.00583387391, 4.7874, 2.32098, 5.25, 4.54, 15.52574295387758, 2.4175929041070185, 4.9581333213664545, 17.095781025664518, -0.40128136141350884, 0.032669018510579476, 45, 7080, 20972, 0.24481596090452654, -2.7685028487702077, 248, 121, 1051, 36.26651109253872, 1, 90, 26, 12672, 1310.441228814961, 1537.188213199408, 1666.5496401340552, 33.04098288044672, 30.86507997188454, 23.45550235974758, extracted 2023-11-20, extracted 2023-11-20, extracted 2023-11-20, 0, 6, 1, 12, 0, 24, 2, 16, 0.08797796426623208, 0.06698845955755015, 0, 60, 1, 90
DEMO_LC1_HIST_0108, 2025-07-04 14:30, LC · LC-DEMO-01, operator-81023fd5, HTC_VER_10, LCS480 1.5.1.62, , 97.55889382805815, -0.1307830014760369, 1777.74083973502, 1455.159246676007, 2644.8871092919344, 1347.7963026410318, 4.80558, 2.3149200000000003, 5.2700000000000005, 4.54, 15.496224754087848, 2.4141961820355515, 4.951592649561658, 16.85521519475667, -0.4016010206204131, 0.0330272653121228, 45, 7074, 20679, 0.38620222564841755, -2.712055906935516, 246, 122, 1051, 26.822527607934457, 0, 90, 23, 12669, 1392.4931005650515, 1583.9292500372321, 1622.1328636483233, 32.701879558505446, 31.899145725656034, 22.9697020171806, extracted 2023-11-20, extracted 2023-11-20, extracted 2023-11-20, 0, 6, 0, 12, 0, 24, 5, 18, 0.2576747617904951, 0.3932742427692493, 0, 60, 0, 103
DEMO_LC1_HIST_0109, 2025-07-09 13:30, LC · LC-DEMO-01, operator-81023fd5, HTC_VER_10, LCS480 1.5.1.62, , 97.62908775964019, 0.5561668762794691, 956.0708226083393, 1062.6712200970755, 1857.167520145381, 1371.8938525067038, 4.77528, 2.2725, 5.3100000000000005, 4.54, 15.485879035348043, 2.4227193578375994, 4.958867816581241, 16.997535853065088, -0.39888361281355234, 0.029025870636350665, 45, 7050, 20745, 0.3149747091398242, -2.846482300400522, 293, 166, 1048, 40.14287399151951, 0, 90, 19, 12624, 1571.7763397325293, 1517.3354914964123, 1582.852248793857, 33.22027959172016, 30.725657369757588, 22.88944274193368, extracted 2023-11-20, extracted 2023-11-20, extracted 2023-11-20, 0, 6, 0, 12, 0, 24, 2, 10, 0.22835782581220557, 0.5258501329871875, 0, 60, 1, 90
DEMO_LC1_HIST_0110, 2025-07-22 17:30, LC · LC-DEMO-01, operator-538c64e4, HTC_VER_10, LCS480 1.5.1.62, , 97.52114589015416, -1.0478979210803367, 1755.8590657875634, 1062.0214014167875, 2778.2385080426684, 1295.9421163170248, 4.79952, 2.26038, 5.2700000000000005, 4.54, 15.48317009341596, 2.4043104574396277, 4.964927406570217, 17.02511908215994, -0.4238438566867477, 0.035490525903097134, 45, 7068, 21032, 0.5210606736988109, -2.6232763356580877, 248, 127, 1049, 31.431459571681458, 0, 90, 29, 12670, 1617.9274337093523, 1379.3933779399454, 1549.8324544547525, 32.60406756771349, 31.73564576155934, 23.526288289748365, extracted 2023-11-20, extracted 2023-11-20, extracted 2023-11-20, 0, 6, 0, 12, 0, 24, 4, 14, 0.12298403806934162, 0.9053872329632983, 0, 60, 0, 114
DEMO_LC1_HIST_0111, 2025-07-28 17:30, LC · LC-DEMO-01, operator-96fc0cae, HTC_VER_10, LCS480 1.5.1.62, , 97.5898851240821, 0.7185173944449379, 1316.7636796009076, 1051.9192322388485, 2506.0560379219214, 1447.4864671550524, 4.76316, 2.2543200000000003, 5.24, 4.54, 15.47840113693438, 2.40420185787625, 5.006016455472844, 17.063120418019885, -0.4085433585852617, 0.04124523324986768, 45, 7093, 21080, 0.4914145910908333, -3.28182539936079, 274, 131, 1043, 50.61816485934113, 0, 90, 21, 12628, 1453.063964750786, 1395.881885129682, 1329.4419350338637, 33.639906388998924, 31.82105865209974, 23.052924683502482, extracted 2023-11-20, extracted 2023-11-20, extracted 2023-11-20, 0, 6, 1, 12, 0, 24, 2, 14, 0.3997559225980935, 0.2902340956233729, 1, 60, 0, 91
DEMO_LC1_HIST_0112, 2025-07-29 14:30, LC · LC-DEMO-01, operator-538c64e4, HTC_VER_10, LCS480 1.5.1.62, , 97.55112748245136, -0.7111767380647955, 1179.2910659089357, 1019.8746202347318, 2460.748373033752, 715.9478980747188, 4.76316, 2.3028, 5.19, 4.54, 15.430415999170899, 2.416271937418116, 4.999456393972071, 17.296328475056583, -0.4168295162447508, 0.032868229064369064, 45, 7039, 20779, 0.09776165640897538, -3.7961937812294724, 264, 135, 1050, 36.45684825900032, 1, 90, 21, 12624, 1475.9357413383952, 1605.9566351662895, 1530.3942487498844, 33.205094167444166, 30.206466538345577, 22.69245988299609, extracted 2023-11-20, extracted 2023-11-20, extracted 2023-11-20, 0, 6, 0, 12, 0, 24, 8, 16, 0.32692612511671093, 0.22709569952712355, 0, 60, 1, 91
DEMO_LC1_HIST_0113, 2025-07-29 13:30, LC · LC-DEMO-01, operator-96fc0cae, HTC_VER_10, LCS480 1.5.1.62, , 97.53062768608078, -0.6184053558455747, 1491.2934200092996, 1448.2281443169372, 2639.4407463670036, 803.7684001098448, 4.76316, 2.32098, 5.26, 4.54, 15.52369491051962, 2.4217984089677387, 4.984195834085538, 17.041361521030154, -0.41857757566260423, 0.030827200928210886, 45, 7012, 20793, 0.9681783822489896, -3.7252785703429723, 268, 117, 1048, 46.53957940689746, 0, 90, 26, 12688, 1200.5559899178702, 1229.5469691126646, 1565.2504261690337, 33.08073632804876, 31.636236915446894, 23.033618686132296, extracted 2023-11-20, extracted 2023-11-20, extracted 2023-11-20, 0, 6, 1, 12, 0, 24, 1, 8, 0.20862921483629812, 0.5593043994117711, 0, 60, 0, 85
DEMO_LC1_HIST_0114, 2025-08-03 14:30, LC · LC-DEMO-01, operator-81023fd5, HTC_VER_10, LCS480 1.5.1.62, , 97.56177267814385, -1.659837558062254, 877.7649470637299, 1086.3017800165724, 1718.1098817017098, 1150.1260523226426, 4.77528, 2.2725, 5.3100000000000005, 4.54, 15.4806420749252, 2.4118024522192916, 4.959656522725749, 16.94882737040271, -0.37294314543986634, 0.029660767467346232, 45, 7075, 20815, 0.552506931719608, -3.6800826923806236, 280, 162, 1047, 32.15130563827501, 1, 90, 26, 12623, 1275.901577381062, 1526.2480269350535, 1451.4348295818459, 33.103216059896745, 31.074276772305048, 23.891457149925227, extracted 2023-11-20, extracted 2023-11-20, extracted 2023-11-20, 0, 6, 0, 12, 0, 24, 4, 10, 0.2829829484952026, 0.3065514105411707, 0, 60, 1, 76
DEMO_LC1_HIST_0115, 2025-08-22 16:30, LC · LC-DEMO-01, operator-96fc0cae, HTC_VER_10, LCS480 1.5.1.62, , 97.51764167632537, 0.2888232800105188, 1502.26014477497, 1200.3330149849817, 2233.1117369996555, 1591.7096205303696, 4.79952, 2.2725, 5.16, 4.54, 15.451446533463647, 2.4171829282987183, 4.977049282127396, 16.685814495451712, -0.40897725828712017, 0.031575879060824714, 45, 7067, 20925, 0.5721465151336754, -3.398666447763528, 247, 150, 1044, 29.764210450103093, 1, 90, 28, 12623, 1909.611076314477, 1736.9290583686702, 1379.0449667668092, 33.60539195791644, 30.78077235362813, 23.491801441009915, extracted 2023-11-20, extracted 2023-11-20, extracted 2023-11-20, 0, 6, 1, 12, 0, 24, 3, 16, 0.3054961419200475, 0.5274091997460427, 0, 60, 0, 92
DEMO_LC1_HIST_0116, 2025-08-23 16:30, LC · LC-DEMO-01, operator-96fc0cae, HTC_VER_10, LCS480 1.5.1.62, , 97.60976875394442, 1.3968301803521783, 1693.3508512821495, 1666.1826450319738, 2122.762489496066, 870.5589895584833, 4.751040000000001, 2.21796, 5.32, 4.54, 15.491153814665823, 2.4155821486257145, 5.023923006703791, 16.832036751984372, -0.39365416827758054, 0.03073536948917791, 45, 7042, 20898, 0.44008003182250915, -2.7474219775925643, 247, 143, 1050, 48.313700539470865, 0, 90, 31, 12669, 1478.1476344783337, 1495.3768547796228, 1439.8361410564753, 33.009804862800095, 31.455895780443328, 22.967891683429098, extracted 2023-11-20, extracted 2023-11-20, extracted 2023-11-20, 0, 6, 0, 12, 0, 24, 6, 14, 0.16164571712269413, 0.30097633008696906, 0, 60, 0, 92
DEMO_LC1_HIST_0117, 2025-08-26 17:30, LC · LC-DEMO-01, operator-538c64e4, HTC_VER_10, LCS480 1.5.1.62, , 97.52188370888912, 0.6628901431477146, 1640.7788811747268, 1081.196584755751, 3215.9934367876212, 1120.1404044255842, 4.76922, 2.2725, 5.22, 4.54, 15.48381447994294, 2.410575812308186, 4.976107949867036, 16.95628189646872, -0.4128798944610114, 0.03690871578165281, 45, 7033, 20569, 0.5007789278684696, -3.423386763485906, 235, 105, 1048, 24.866075914884625, 1, 90, 31, 12669, 1673.1016622248976, 1488.2262959497998, 1643.6617888347787, 32.916993416988866, 30.89276632602425, 23.18994545236656, extracted 2023-11-20, extracted 2023-11-20, extracted 2023-11-20, 1, 6, 0, 12, 0, 24, 8, 18, 0.2635275987393632, 0.3896591789698737, 0, 60, 0, 83
DEMO_LC1_HIST_0118, 2025-09-03 15:30, LC · LC-DEMO-01, operator-538c64e4, HTC_VER_10, LCS480 1.5.1.62, , 97.46027412887837, -0.22178829076426176, 1351.9697446560385, 1371.9146881943184, 2244.5684586721977, 966.1972327324054, 4.77528, 2.2422, 5.28, 4.54, 15.412297935551598, 2.4290526100432035, 4.962990919722886, 17.051852433879915, -0.38744006319036106, 0.03861315340519673, 45, 7090, 20786, 0.4146018898821099, -2.6058914643196145, 278, 144, 1047, 24.90123169020238, 1, 90, 22, 12624, 1605.034566345349, 1322.5931115702845, 1472.4662652800507, 32.72586804090939, 31.353843174443234, 23.18071254711869, extracted 2023-11-20, extracted 2023-11-20, extracted 2023-11-20, 1, 6, 1, 12, 0, 24, 5, 14, 0.2237296578215106, 0.4990774056604494, 0, 60, 0, 101
DEMO_LC1_HIST_0119, 2025-09-05 16:30, LC · LC-DEMO-01, operator-96fc0cae, HTC_VER_10, LCS480 1.5.1.62, , 97.5854023085936, -0.1460276544685377, 1729.5572038128507, 1505.850548847583, 2851.6310619365436, 1729.6432025869456, 4.811640000000001, 2.24826, 5.39, 4.54, 15.483234488207158, 2.416183777473821, 5.00617479839081, 16.927243794747778, -0.4085123547736437, 0.029375901098041442, 45, 7082, 20802, 0.38006887246868837, -3.5300012290536853, 209, 127, 1049, 40.95130275746449, 0, 90, 25, 12623, 1551.5055055513221, 1416.6939239416972, 1610.7484137164097, 33.20988127398658, 31.292539925240447, 23.384744831090888, extracted 2023-11-20, extracted 2023-11-20, extracted 2023-11-20, 0, 6, 1, 12, 0, 24, 4, 16, 0.16332679777995113, 0.5304271840734858, 0, 60, 0, 90
DEMO_LC1_HIST_0120, 2025-09-16 16:30, LC · LC-DEMO-01, operator-81023fd5, HTC_VER_10, LCS480 1.5.1.62, , 97.5858762546594, -0.12822613228239294, 1230.4205571269567, 1003.1776901235011, 2082.4492513419264, 1101.4945350504386, 4.751040000000001, 2.2967400000000002, 5.3100000000000005, 4.54, 15.406415720886988, 2.410756377045987, 4.959508429503522, 16.89277645434061, -0.4033663837896626, 0.03443342404042464, 45, 7071, 20470, 0.6687598556871852, -2.1354293838406813, 261, 157, 1051, 30.243582806466502, 0, 90, 29, 12628, 1347.3700528720549, 1437.9992580829564, 1726.2911015280524, 32.66802605157025, 31.03447180582767, 23.266179938039627, extracted 2023-11-20, extracted 2023-11-20, extracted 2023-11-20, 0, 6, 1, 12, 0, 24, 0, 14, 0.17122555862603692, 0.296102966258686, 0, 60, 0, 76
DEMO_LC1_HIST_0121, 2025-09-26 14:30, LC · LC-DEMO-01, operator-538c64e4, HTC_VER_10, LCS480 1.5.1.62, , 97.59602046281215, -1.5124374526217326, 1634.5618122158903, 1452.2557179246596, 2840.495742345012, 1413.2261271796285, 4.76922, 2.2058400000000002, 5.23, 4.54, 15.415393570104815, 2.417095024615099, 4.963728730341062, 17.055004609324385, -0.3992836206124765, 0.03200158161576025, 45, 7088, 20968, 0.4836353616244937, -2.4934122001731005, 264, 68, 1045, 54.07646377675944, 0, 90, 16, 12666, 1367.2935194118986, 1597.6489548215989, 1473.847786677536, 33.02567061248669, 31.125439359146196, 22.958287899945287, extracted 2023-11-20, extracted 2023-11-20, extracted 2023-11-20, 0, 6, 0, 12, 0, 24, 4, 12, 0.17154056108322882, 0.38453292338110495, 0, 60, 0, 102
DEMO_LC1_HIST_0122, 2025-09-27 12:30, LC · LC-DEMO-01, operator-81023fd5, HTC_VER_10, LCS480 1.5.1.62, , 97.56619660941219, -0.6177052577065356, 1773.6632554314403, 1219.0823294716138, 2615.032957995004, 1319.9220315185994, 4.751040000000001, 2.2725, 5.28, 4.54, 15.473541116704375, 2.417809732318797, 4.945937960159995, 16.828853717287085, -0.3881563146698522, 0.02970572998880969, 45, 7058, 20788, 0.3512787220918531, -2.935078379003799, 229, 157, 1051, 31.678968992384835, 1, 90, 29, 12648, 1540.094057047159, 1597.9875373964844, 1694.6845329879457, 33.350206111977634, 30.43550222993767, 23.461330284421624, extracted 2023-11-20, extracted 2023-11-20, extracted 2023-11-20, 0, 6, 1, 12, 0, 24, 3, 14, 0.1580597624688749, 0.6591714630746737, 0, 60, 1, 92
DEMO_LC1_HIST_0123, 2025-09-29 12:30, LC · LC-DEMO-01, operator-81023fd5, HTC_VER_10, LCS480 1.5.1.62, , 97.56520123547295, -1.1167014809559803, 1937.9841190035436, 1417.1141332615127, 2987.10841510078, 1351.6650770579315, 4.77528, 2.2967400000000002, 5.19, 4.54, 15.42377602060489, 2.4141904512520953, 4.935322790234938, 16.83967399273855, -0.3822096743457945, 0.02746649334235549, 45, 7070, 20647, 0.48773392811708677, -3.6072789458798042, 225, 136, 1047, 25.598224625194963, 0, 90, 29, 12654, 1562.8486850006, 1352.908445599079, 1513.8096252242892, 33.26139078789159, 30.426693189884993, 22.846798983011546, extracted 2023-11-20, extracted 2023-11-20, extracted 2023-11-20, 1, 6, 0, 12, 0, 24, 4, 12, 0.573481294716718, 0.4007384758168834, 0, 60, 0, 104
DEMO_LC1_HIST_0124, 2025-10-15 13:30, LC · LC-DEMO-01, operator-538c64e4, HTC_VER_10, LCS480 1.5.1.62, , 97.51449235744444, 0.41736704932525154, 1372.4596786433713, 724.8364393272893, 2236.0282617528574, 1485.425868415413, 4.8177, 2.2846200000000003, 5.22, 4.54, 15.397702668057407, 2.423676791450801, 4.905784826108681, 16.843143006175673, -0.38386788791582716, 0.035699376795811325, 45, 7080, 20780, 0.5092916622842792, -3.2201143777963743, 264, 177, 1042, 48.867957490849165, 0, 90, 24, 12670, 1556.5956504532264, 1435.15211699499, 1424.38327835563, 33.48868526893687, 30.65333935222627, 22.797947681032053, extracted 2025-09-29, extracted 2025-09-29, extracted 2025-09-29, 1, 6, 0, 12, 0, 24, 3, 12, 0.1777018569805257, 0.5340456148729726, 1, 60, 1, 94
DEMO_LC1_HIST_0125, 2025-10-16 12:30, LC · LC-DEMO-01, operator-96fc0cae, HTC_VER_10, LCS480 1.5.1.62, , 97.56239934748508, -0.2333056531867565, 1671.6081569197822, 1433.9563569929842, 2298.609753849778, 1420.2437894768718, 4.76922, 2.27856, 5.15, 4.95, 15.377464290374656, 2.4125245094026324, 4.911210574977669, 16.74509122074311, -0.4016685209647888, 0.0336308583781464, 45, 7065, 20814, 0.4174041376853066, -2.757567023592488, 226, 145, 1046, 63.366400803729775, 0, 90, 29, 12647, 1571.5136614971805, 1792.8682653677006, 1560.4786184471295, 33.353649000992995, 31.09438797781769, 23.403527407685196, extracted 2025-09-29, extracted 2025-09-29, extracted 2025-09-29, 0, 6, 1, 12, 1, 24, 3, 10, 0.6011506300745444, 0.7821519102771208, 0, 60, 0, 118
